manufacturer,device,Network_Technology,Network_2G bands,Network_GPRS,Network_EDGE,Body_,Display_Resolution,Main Camera_Video,Selfie camera_Single,Selfie camera_Video,Sound_Loudspeaker ,Sound_3.5mm jack ,Comms_WLAN,Comms_Bluetooth,Comms_Positioning,Comms_NFC,Comms_Radio,Comms_USB,Features_Sensors,Battery_Talk time,Misc_Colors,Misc_Price,Network_3G bands,Network_4G bands,Network_,Network_Speed,Platform_GPU,Main Camera_Features,Memory_,Misc_Models,Body_Build,Main Camera_Triple,Selfie camera_Features,Launch_year,IsAvailable,Battery_Capacity,Battery_Removability,Body_length_mm,Body_width_mm,Body_depth_mm,Body_Weight_g,num_slots_sim,has_mini_sim,has_nano_sim,has_micro_sim,has_e_sim,stand-by_sim,hybrid_sim,display_tech,display_refresh,display_diagonal_inches,display_area_cm2,display_screen_body_ratio,display_width_px,display_height_px,display_density,platform_os,platform_os_ver,platform_chipset_manufacturer,platform_chipset_details,platform_chipset_node,platform_cpu_count,platform_cpu_speed_ghz,memory_card_slot,memory_internal_storage,memory_ram,main_camera_single_mp
asus,asus_zenfone_3_ze552kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",4K@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,"Sapphire Black, Moonlight White, Shimmer Gold",About 330 EUR,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global), LTE (2CA) Cat6 300/50 Mbps (Taiwan)",Adreno 506,"Dual-LED dual-tone flash, panorama, HDR",,"Z012DB, Z012D, Z012DA, Z012DC, Z012S, Z012DE","Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame",,,2016,1,3000,0,152.6,77.4,-1,155,2,0,1,1,0,1,1,super ips+,60,5.5,83.4,70.6,1080,1920,401,android,6.0.1,qualcomm,,,8,2.0,microsdxc,64.0,4.0,16
asus,asus_zenfone_3_max_zc520tl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~282 ppi density)",1080p@30fps,"5 MP, f/2.0",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, proximity, compass",Up to 20 h (3G),"Titanium Grey, Glacier Silver, Sand Gold",About 230 EUR,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 38, 41 - Taiwan",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Mali-T720MP2,"LED flash, panorama, HDR",,"X008D, X008DA, X008DC, X00KD","Glass front, aluminum back, aluminum frame",,,2016,1,4130,0,149.5,73.7,-1,148,2,0,1,1,0,1,1,ips lcd,60,5.2,74.5,67.7,720,1280,282,android,6.0.1,mediatek,,,4,1.25,microsdhc,32.0,3.0,13
asus,asus_google_nexus_7,No cellular connectivity, N/A,No,No,,"800 x 1280 pixels, 16:10 ratio (~216 ppi density)",720p,,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,3,GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 10 h (multimedia),Black,About 150 EUR,,,,,ULP GeForce,,,,,,,2012,1,4325,0,198.5,120.0,-1,340,0,0,0,0,0,0,0,led-backlit ips lcd,60,7.0,142.1,59.6,800,1280,216,android,4.1.2,nvidia,,,4,1.2,no,32.0,1.0,1.2
asus,asus_zenfone_live_(l2),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1440 pixels, 18:9 ratio (~293 ppi density)",1080p@30fps,"5 MP, f/2.4",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,"Rocket Red, Cosmic Blue",,HSDPA 850 / 900 / 1900 / 2100 - A version,"1, 2, 3, 5, 7, 8, 20, 40 - A version",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 308Adreno 505,"LED flash, HDR, panorama",,,,,"LED flash, HDR",2019,1,3000,0,147.3,71.8,-1,140,2,0,1,0,0,1,0,ips lcd,60,5.5,78.1,73.8,720,1440,293,android,8.0,qualcomm,,,8,1.4,microsdxc,32.0,2.0,13
asus,asus_zenfone_max_zc550kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",1080p@30fps,"5 MP, f/2.0",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass",Up to 38 h (3G),"Black, White",About 170 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 38, 39, 40, 41 - India",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,"Dual-LED dual-tone flash, panorama, HDR",,"Z010D, Z010DA","Glass front (Gorilla Glass 4), plastic back, plastic frame",,,2015,1,5000,0,156.0,77.5,-1,202,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,69.0,720,1280,267,android,5.0.1,qualcomm,,,4,1.2,microsdxc,16.0,2.0,13
asus,asus_google_nexus_7_(2013),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",1080p@30fps,1.2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band","4.0, A2DP, LE",GPS,Yes,No,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass",Up to 9 h (multimedia),Black,About 230 EUR,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 20 - EU",,"HSPA, LTE",Adreno 320,,,,,,,2013,1,3950,0,200.0,114.0,-1,290,0,0,0,1,0,0,0,led-backlit ips lcd,60,7.0,142.1,62.3,1200,1920,323,android,4.3,qualcomm,,,4,1.5,no,32.0,2.0,5
asus,asus_zenfone_3_ze520kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","4K@30fps, 1080p@60fps","8 MP, f/2.0",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS",No,"FM radio, RDS","USB Type-C 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",,"Sapphire Black, Moonlight White, Shimmer Gold",About 280 EUR,HSDPA 850 / 900 / 1900 / 2100 / 800 - Taiwan,"1, 2, 3, 5, 7, 8, 18, 19, 26, 28, 38, 39, 40, 41 - Taiwan",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps (Global) or LTE (2CA) Cat6 300/50 Mbps (TW/HK/SG/PH)",Adreno 506,"Dual-LED dual-tone flash, panorama, HDR",,"Z017DB, Z017D, Z017DA, Z017DC, ZE520KL, ZA520KL",,,,2016,1,2600,0,146.9,74.0,-1,144,2,0,1,1,0,1,1,super ips+,60,5.2,74.5,68.6,1080,1920,424,android,6.1,qualcomm,,,8,2.0,microsdxc,64.0,4.0,16
asus,asus_zenfone_2_laser_ze500kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",1080p@30fps,"5 MP, f/2.0, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS",No,FM radio,"microUSB 2.0, OTG","Accelerometer, proximity, compass",,Black/Ceramic White/Silver/Purple/Aqua Blue/Sheer Gold/Glamour Red,About 210 EUR,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 306,"Dual-LED dual-tone flash, panorama, HDR",,Z00ED,"Glass front (Gorilla Glass 4), plastic back, plastic frame",,,2015,1,2400,1,143.7,71.5,-1,140,2,0,0,1,0,1,0,tft,60,5.0,68.9,67.1,720,1280,294,android,5.0,qualcomm,,,4,1.2,microsdxc,16.0,2.0,13
asus,asus_zenfone_3_max_zc553kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",1080p@30fps,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.1, A2DP, LE","GPS, GLONASS, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",Up to 17 h (3G),"Titanium Gray, Glacier Silver, Rose Pink, Sand Gold",About 190 EUR,HSDPA 850 / 900 / 1900 / 2100 - Global,"1, 2, 3, 5, 7, 8, 20 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 505,"Dual-LED dual-tone flash, panorama, HDR",,"X00DDB, X00DDA, X00DD","Glass front, aluminum back, aluminum frame",,,2016,1,4100,0,151.4,76.2,-1,175,2,0,1,0,0,1,1,ips lcd,60,5.5,83.4,72.3,1080,1920,401,android,6.0.1,qualcomm,,,8,1.4,microsdxc,32.0,4.0,16
asus,asus_zenfone_selfie_zd551kl,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",1080p@30fps,"13 MP, f/2.2, 1/3.1"", 1.12µm, AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.0, A2DP, EDR","GPS, GLONASS, BDS",No,"FM radio, RDS","microUSB 2.0, OTG","Accelerometer, gyro, proximity, compass",,"Pure White, Chic Pink, Aqua Blue",About 280 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20 - Global",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 405,"Dual-LED dual-tone flash, panorama, HDR",,"Z00UD, Z00UDH, Z00UDC, Z00UDB","Glass front (Gorilla Glass 4), plastic back, plastic frame",,Dual-LED dual-tone flash,2015,1,3000,1,156.5,77.2,-1,170,2,0,0,1,0,1,0,ips lcd,60,5.5,82.6,68.3,1080,1920,403,android,5.0,qualcomm,,,8,1.0,microsdxc,32.0,3.0,13
benq,benq_b502,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Yes,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 11 h (3G),"Black, White",,HSDPA 900 / 2100 ,,,HSPA 21.1/5.76 Mbps,Mali-400MP2,LED flash,,,,,,2014,1,1800,0,144.0,69.7,-1,125,2,1,0,1,0,1,0,ips lcd,60,5.0,68.9,68.7,720,1280,294,android,4.4.2,mediatek,,,4,1.3,microsdhc,16.0,2.0,13
benq,benq_e72,GSM,GSM 850 / 900 / 1800 / 1900 ,Class 10,Yes,,"240 x 320 pixels, 4:3 ratio (~200 ppi density)",Yes,,,Yes,No,Wi-Fi 802.11 b/g,"2.0, A2DP",No,,No,2,,Up to 4 h,Bright red,About 120 EUR,,,,,,,,,,,,2007,1,900,1,108.0,46.0,-1,90,0,1,0,0,0,0,0,tft,60,2.0,12.4,24.9,240,320,200,microsoft,windows,ti,,,,0.26,microsd,0.128,0.064,2
benq,benq_a3,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~245 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot",Yes,GPS,No,Stereo FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,"Black, White",About 150 EUR,HSDPA 900 / 2100 ,,,HSPA 7.2/5.76 Mbps,Adreno 203,LED flash,,,,,,2013,1,2000,1,133.9,66.0,-1,135,0,1,0,0,0,0,0,ips lcd,60,4.5,55.8,63.2,540,960,245,android,4.1.2,qualcomm,,,4,1.2,microsdhc,4.0,1.0,8
benq,benq_f3,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~245 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot",Yes,GPS,No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",,"White, Red",About 200 EUR,HSDPA 900 / 2100 ,,,HSPA 42.2/11.5 Mbps,PowerVR SGX544,"LED flash, HDR, panorama",,,,,,2013,1,2100,1,131.6,66.9,-1,119,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,63.4,540,960,245,android,4.2.2,mediatek,,,4,1.2,microsdhc,4.0,1.0,13
benq,benq_t3,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~245 ppi density)",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 15 h (3G),"Black, White, Green",About 80 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"3, 7",,"HSPA, LTE Cat4 150/50 Mbps",Adreno 305,"LED flash, HDR, panorama",,,,,,2014,1,1840,0,131.9,66.7,-1,128,0,0,0,1,0,0,0,ips lcd,60,4.5,55.8,63.5,540,960,245,android,4.4.2,qualcomm,,,4,1.2,microsdxc,4.0,1.0,8
benq,benq_f5,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP",GPS,Yes,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 24 h (3G),"Black, White",About 100 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"3, 7",,"HSPA, LTE Cat4 150/50 Mbps",Adreno 305,"LED flash, HDR, panorama",,,,,,2014,1,2520,0,143.0,72.8,-1,135,0,0,0,1,0,0,0,ips lcd,60,5.0,68.9,66.2,720,1280,294,android,4.4.2,qualcomm,,,4,1.2,microsdxc,16.0,2.0,13
blackberry,blackberry_priv,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1440 x 2560 pixels, 16:9 ratio (~540 ppi density)","4K@30fps, 1080p@60fps",2 MP,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, hotspot","4.1, A2DP, EDR, LE","GPS, GLONASS",Yes,No,microUSB 2.0 (SlimPort 4K),"Accelerometer, altimeter, gyro, ToF proximity, compass",Up to 24 h (3G),Black,About 270 EUR,"HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - USA (STV100-1), Europe (STV100-4)","1, 2, 3, 4, 5, 7, 12, 17, 20, 29, 30 - USA (STV100-1)",,"HSPA 42.2/5.76 Mbps, LTE (3CA) Cat9 450/50 Mbps",Adreno 418,"Schneider-Kreuznach optics, dual-LED dual-tone flash, HDR, panorama",,"STV100-4, STV100-3, STV100-1, V100, STV100-2","Glass front (Gorilla Glass 4), plastic back, plastic frame",,,2015,1,3410,0,147.0,77.2,-1,192,0,0,1,0,0,0,0,amoled,60,5.4,81.6,71.9,1440,2560,540,android,5.1.1,qualcomm,,,6,1.8,microsdxc,32.0,3.0,18
blackberry,blackberry_passport,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"1440 x 1440 pixels, 1:1 ratio (~453 ppi density)",1080p@60fps,"2 MP, f/2.8, 28mm (wide)",720p,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, LE","GPS, GLONASS",Yes,"FM radio, RDS",microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass",Up to 18 h (2G) / Up to 23 h (3G),"Black, White, Red, Black&Gold, Silver",About 170 EUR,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8",,"HSPA, LTE",Adreno 330,"LED flash, HDR, panorama",,,"Glass front (Gorilla Glass 3), plastic back, aluminum frame",,,2014,1,3450,0,128.0,90.3,-1,196,0,0,1,0,0,0,0,ips lcd,60,4.5,65.3,56.5,1440,1440,453,blackberry,os,qualcomm,,,4,2.26,microsdxc,32.0,3.0,13
blackberry,blackberry_keyone,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (BBB100-4 only),,,,"1080 x 1620 pixels, 3:2 ratio (~434 ppi density)",4K@30fps,"8 MP, f/2.2, 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR","GPS, GLONASS, BDS2",Yes,FM radio,"USB Type-C 3.1, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,"Black/Silver, Black, Bronze",About 290 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 13, 17, 20, 28, 38, 40",,"HSPA 42.2/5.76 Mbps, LTE Cat9 450/50 Mbps",Adreno 506,"Dual-LED dual-tone flash, HDR, panorama",,"BBB100-2, BBB100-7, BBB100-1, BBB100-5, BBB100-3, BBB100-4","Glass front (Gorilla Glass 4), plastic back, aluminum frame",,,2017,1,3500,0,149.1,72.4,-1,180,1,0,1,0,0,0,0,ips lcd,60,4.5,60.0,55.6,1080,1620,434,android,7.1,qualcomm,,,8,2.0,microsdxc,64.0,4.0,12
blackberry,blackberry_classic,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"720 x 720 pixels, 1:1 ratio (~294 ppi density)",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, EDR, LE",GPS,Yes,FM radio,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass",Up to 11 h 40 min (2G) / Up to 17 h 10 min (3G),"Black, White, Blue, Bronze, Cobalt blue",About 120 EUR,HSDPA 850 / 1700 / 1900 / 2100 - USA model,"1, 2, 4, 5, 7, 13, 17, 25 - USA model",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",Adreno 225,"LED flash, HDR, panorama",,,,,,2014,1,2515,0,131.0,72.4,-1,177,0,0,1,0,0,0,0,ips lcd,60,3.5,38.7,40.8,720,720,294,blackberry,os,qualcomm,,,2,1.5,microsdxc,16.0,2.0,8
blackberry,blackberry_z10,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"768 x 1280 pixels, 5:3 ratio (~355 ppi density)",1080p@30fps,2 MP,720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, LE",GPS,Yes,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 10 h,"Black, White",About 120 EUR,HSDPA 850 / 900 / 1900 / 2100 - STL100-1,"3, 7, 8, 20 - STL100-2",,"HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps",Adreno 225,"LED flash, HDR, panorama",,,"Glass front, plastic back, plastic frame",,,2013,1,1800,1,130.0,65.6,-1,137.5,0,0,0,1,0,0,0,tft,60,4.2,50.,58.9,768,1280,355,blackberry,os,qualcomm,,,2,1.5,microsdxc,16.0,2.0,8
blackberry,blackberry_q10,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"720 x 720 pixels, 1:1 ratio (~328 ppi density)",1080p@30fps,2 MP,720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual band, hotspot","4.0, A2DP",GPS,Yes,FM radio (after SW upgrade),microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 10 h (2G) / Up to 13 h 30 min (3G),"Black, White",About 110 EUR,HSDPA 850 / 1900 / 2100 - SQN100-1,"2, 4, 5, 17 - SQN100-1, SQN100-5",,"EV-DO Rev.A 3.1 Mbps, HSPA, LTE (market dependent)",Adreno 225  (LTE version)/ PowerVR SGX544 (Non-LTE),"LED flash, HDR, panorama",,,"Glass front, plastic back, plastic frame",,,2013,1,2100,1,119.6,66.8,-1,139,0,0,0,1,0,0,0,super amoled,60,3.1,31.0,38.8,720,720,328,blackberry,os,snapdragon,,,2,1.5,microsdxc,16.0,2.0,8
blackberry,blackberry_motion,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,,,"1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","4K@30fps, 1080p@30fps","8 MP, f/2.2, 1/4.0"", 1.12µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct","4.2, A2DP, EDR, LE","GPS, GLONASS, BDS2",Yes,FM radio,USB Type-C 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",,Black,About 390 EUR,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 19, 20, 26, 28, 32, 38, 39, 40, 41 - BBD100-6 (EU, Global)",,"HSPA, LTE",Adreno 506,"Dual-LED dual-tone flash, HDR, panorama",,"BBD100-1, BBD100-6, BBD100-2","Glass front, plastic back, aluminum frame",,,2017,1,4000,0,155.8,75.5,-1,167,1,0,1,0,0,0,0,ips lcd,60,5.5,82.6,70.2,1080,1920,403,android,7.1,qualcomm,,,8,2.0,microsdxc,32.0,4.0,12
blackberry,blackberry_storm_9500,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"360 x 480 pixels, 4:3 ratio (~185 ppi density)",320p,,,Yes,Yes,No,"2.0, A2DP","GPS, A-GPS",,No,microUSB 2.0,Accelerometer,Up to 5 h 30 min,Black,About 80 EUR,HSDPA 2100 ,,,HSPA 7.2/0.384 Mbps,Adreno 130,LED flash,,,,,,2008,1,1400,1,112.5,62.2,-1,155,0,1,0,0,0,0,0,tft,60,3.25,32.7,46.7,360,480,185,blackberry,os,qualcomm,,,,0.011,microsdhc,1.0,0.128,3.15
blackberry,blackberry_q5,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"720 x 720 pixels, 1:1 ratio (~328 ppi density)",1080p@30fps,2 MP,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE",GPS,Yes (market dependent),FM radio (after SW upgrade),microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 12 h 30 min (3G),"Black, White, Red, Gray, Pink",About 70 EUR,HSDPA 800 / 850 / 1700 / 1900 / 2100 - SQR100-1,"2, 4, 5, 17 - SQR100-1",,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps",Adreno 225,"LED flash, HDR, panorama",,,,,,2013,1,2180,0,120.0,66.0,-1,120,0,0,0,1,0,0,0,ips lcd,60,3.1,31.0,39.1,720,720,328,blackberry,os,qualcomm,,,2,1.2,microsdhc,8.0,2.0,5
blackberry,blackberry_porsche_design_p_9983,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,,,,"720 x 720 pixels, 1:1 ratio (~328 ppi density)",1080p@30fps,2 MP,720p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP, LE","GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Up to 9 h (2G) / Up to 14 h (3G),Black,About 430 EUR,"HSDPA 850 / 900 / 1900 / 2100 - EU, EMEA","3, 7, 8, 20 - EU, EMEA",,"HSPA, LTE",Adreno 225,"LED flash, HDR, panorama",,,,,,2014,1,2100,1,119.0,67.1,-1,140,0,0,0,1,0,0,0,ips lcd,60,3.1,31.0,38.8,720,720,328,blackberry,os,qualcomm,,,2,1.5,microsdxc,64.0,2.0,8
blackberry,blackberry_leap,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)","1080p@30fps, 720p@60fps",2 MP,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, EDR, LE",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 25 h,"Black, White",About 80 EUR,HSDPA 850 / 900 / 1700 / 1900 / 2100 - North America,"1, 2, 4, 5, 7, 13, 17 - North America",,"HSPA, LTE",Adreno 225,"LED flash, HDR, panorama",,,,,,2015,1,2800,0,144.0,72.8,-1,170,0,0,0,1,0,0,0,ips lcd,60,5.0,68.9,65.7,720,1280,294,blackberry,os,qualcomm,,,2,1.5,microsdxc,16.0,2.0,8
blackberry,blackberry_aurora,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,,"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",1080p@30fps,8 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP, EDR, LE","GPS, GLONASS, BDS",No,No,microUSB 2.0,"Accelerometer, proximity, compass",,"Black, Silver, Gold",About 200 EUR,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,"HSPA, LTE",Adreno 308,"Dual-LED flash, HDR, panorama",,BBC100-1,"Glass front, plastic back, plastic frame",,,2017,1,3000,0,152.0,76.8,-1,178,2,0,0,1,0,1,0,ips lcd,60,5.5,83.4,71.4,720,1280,267,android,7.0,qualcomm,,,4,1.4,microsdxc,32.0,4.0,13
blackberry,blackberry_z3,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,,"540 x 960 pixels, 16:9 ratio (~220 ppi density)",1080p@30fps,1.1 MP,720p,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity",Up to 15 h 30 min,Black,About 90 EUR,HSDPA 900 / 1900 / 2100 ,,,HSPA,Adreno 305,"LED flash, HDR, panorama",,,"Glass front, plastic back, plastic frame",,,2014,1,2500,0,140.0,72.8,-1,164,0,0,0,1,0,0,0,ips lcd,60,5.0,68.9,67.6,540,960,220,blackberry,os,qualcomm,,,2,1.2,microsdhc,8.0,1.5,5
