,manufacturer,device,Network_Technology,Network_2G bands,Network_GPRS,Network_EDGE,Launch_Announced,Launch_Status,Body_Dimensions,Body_Weight,Body_SIM,Body,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_CPU,Memory_Card slot,Memory_Internal,Main Camera_Single,Main Camera_Video,Selfie camera_Single,Selfie camera_Video,Comms_WLAN,Comms_Bluetooth,Comms_Positioning,Comms_NFC,Comms_Radio,Comms_USB,Features_Sensors,Battery_Type,Battery_Talk time,Misc_Colors,Network_3G bands,Network_4G bands,Network_,Network_Speed,Camera_Features,Memory_,Misc_Models,Body_Build,Main Camera_Triple,Selfie camera_Features,has_jack,has_loudspeaker,has_stereo,has_dual,standardized_gpu,gpu_0,gpu_1,gpu_2,gpu_3,gpu_4,gpu_5,gpu_6,gpu_7,gpu_8,gpu_9,gpu_10,gpu_11,gpu_12,gpu_13,gpu_14,gpu_15,gpu_16,gpu_17,gpu_18,gpu_19,gpu_20,gpu_21,gpu_22,gpu_23,gpu_24,gpu_25,gpu_26,gpu_27,gpu_28,gpu_29,gpu_30,gpu_31,gpu_32,gpu_33,gpu_34,gpu_35,gpu_36,gpu_37,gpu_38,gpu_39,gpu_40,gpu_41,gpu_42,gpu_43,gpu_44,gpu_45,gpu_46,gpu_47,gpu_48,gpu_49,gpu_50,gpu_51,gpu_52,gpu_53,gpu_54,gpu_55,gpu_56,gpu_57,gpu_58,gpu_59,gpu_60,gpu_61,gpu_62,gpu_63,gpu_64,gpu_65,gpu_66,gpu_67,gpu_68,gpu_69,gpu_70,gpu_71,gpu_72,gpu_73,gpu_74,gpu_75,gpu_76,gpu_77,gpu_78,gpu_79,gpu_80,gpu_81,gpu_82,gpu_83,gpu_84,gpu_85,gpu_86,gpu_87,gpu_88,gpu_89,gpu_90,gpu_91,gpu_92,gpu_93,gpu_94,gpu_95,gpu_96,gpu_97,gpu_98,gpu_99,gpu_100,gpu_101,gpu_102,gpu_103,gpu_104,gpu_105,gpu_106,gpu_107,gpu_108,gpu_109,gpu_110,gpu_111,gpu_112,gpu_113,gpu_114,gpu_115,gpu_116,gpu_117,gpu_118,gpu_119,gpu_120,gpu_121,gpu_122,gpu_123,gpu_124,gpu_125,gpu_126,gpu_127,gpu_128,gpu_129,gpu_130,average_dollar_price,display_diagonal_inches,display_area_cm2,display_screen_body_ratio
499,prestigio,prestigio_multipad_4_quantum_7_85,No cellular connectivity, N/A,No,No,2013. Released 2013,Discontinued,203.5 x 139 x 8.9 mm (8.01 x 5.47 x 0.35 in),406 g (14.32 oz),No,,IPS LCD,"768 x 1024 pixels, 4:3 ratio (~163 ppi density)",Android 4.2 (Jelly Bean),Rockchip RK3188,Quad-core 1.6 GHz Cortex-A9,microSDHC (dedicated slot),8GB 1GB RAM,2 MP,,VGA,,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,No,"microUSB 2.0, OTG",Accelerometer,"Li-Po 4700 mAh, non-removable",,Black/Deep Blue,,,,,,,,,,,1.0,1.0,1.0,0.0,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.8,7.85,190.8,67.5
500,prestigio,prestigio_multiphone_3540_duo,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,2013. Released 2013,Discontinued,118 x 62 x 13 mm (4.65 x 2.44 x 0.51 in),130 g (4.59 oz),Dual SIM (Mini-SIM),,"TFT, 256K colors","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.1 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,Yes,VGA,,"Wi-Fi 802.11 b/g/n, hotspot",3,GPS,No,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 2000 mAh, removable",Up to 13 h,White,HSDPA 900 / 2100 ,,,"Yes, 384 kbps",,,,,,,1.0,1.0,0.0,0.0,PowerVRSGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.60000000000001,3.5,36.5,49.9
501,prestigio,prestigio_multiphone_5044_duo,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,2013. Released 2013,Discontinued,145 x 73 x 8.6 mm (5.71 x 2.87 x 0.34 in),130 g (4.59 oz),Dual SIM (Mini-SIM),,IPS LCD,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT6589 (28 nm),Quad-core 1.2 GHz Cortex-A7,microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",Yes,2 MP,,"Wi-Fi 802.11 b/g/n, hotspot",Yes,GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2000 mAh, removable",Up to 15 h,Black,HSDPA 900 / 2100 ,,,HSPA,LED flash,,,,,,1.0,1.0,0.0,0.0,PowerVRSGX544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,5.0,68.9,65.1
502,prestigio,prestigio_multipad_4_ultra_quad_8_0_3g,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,,,"2014, Q1. Released 2014, Q1",Discontinued,204.3 x 157.2 x 9.8 mm (8.04 x 6.19 x 0.39 in),450 g (0.99 lb),Micro-SIM,,IPS LCD,"768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Android 4.2 (Jelly Bean),Mediatek MT8389,Quad-core 1.2 GHz Cortex-A7,microSDHC (dedicated slot),16GB 1GB RAM,5 MP,Yes,2 MP,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, LE",GPS,No,FM radio,microUSB 2.0,Accelerometer,"Li-Po 4600 mAh, non-removable",Up to 6 h,"Black, White",HSDPA 900 / 2100 ,,,HSPA 21.1/11.5 Mbps,,,,,,,1.0,1.0,1.0,0.0,PowerVRSGX544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.3,8.0,198.,61.7
503,prestigio,prestigio_multipad_7_0_ultra_duo,No cellular connectivity, N/A,No,No,2013. Released 2013,Discontinued,188 x 116 x 9 mm (7.40 x 4.57 x 0.35 in),305 g (10.76 oz),No,,IPS LCD,"800 x 1280 pixels, 16:10 ratio (~216 ppi density)",Android 4.1 (Jelly Bean),,Dual-core 1.6 GHz Cortex-A9,microSDHC (dedicated slot),8GB 1GB RAM,2 MP,,VGA,,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,No,"microUSB 2.0, OTG",Accelerometer,"Li-Po 4000 mAh, non-removable",Up to 3 h (multimedia),Black,,,,,,,,,,,1.0,1.0,1.0,0.0,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1,7.0,142.1,65.2
504,qmobile,qmobile_noir_z9,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,"2015, July. Released 2015, July",Discontinued,141 x 68 x 5.1 mm (5.55 x 2.68 x 0.20 in),97 g (3.42 oz),Nano-SIM,,AMOLED,"720 x 1280 pixels, 16:9 ratio (~306 ppi density)",Android 5.0 (Lollipop),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,No,16GB 2GB RAM,"8 MP, AF",1080p@30fps,5 MP,1080p@30fps,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",GPS,No,Stereo FM radio,"microUSB 2.0, OTG","Accelerometer, proximity","Li-Po 2000 mAh, non-removable",Up to 8 h (3G),Black,HSDPA 850 / 1700(AWS) / 1900 / 2100 ,"3, 5, 20",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","LED flash, HDR, panorama",eMMC 4.5,,,,,1.0,1.0,0.0,0.0,Adreno306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.10000000000002,4.8,63.5,66.2
505,qmobile,qmobile_noir_e2,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2017, June. Released 2017, June",Discontinued,148.7 x 72.4 x 9.1 mm (5.85 x 2.85 x 0.36 in),-,Hybrid Dual SIM,,IPS LCD,"720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Android 7.0 (Nougat),Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),microSDXC (uses shared SIM slot),16GB 3GB RAM,"13 MP, f/2.2, AF",1080p@30fps,"8 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, proximity, compass","Li-Po 4000 mAh, removable",,Gold,HSDPA 850 / 2100 ,"3, 5",,"HSPA, LTE","LED flash, HDR, panorama",eMMC 5.1,E2 Noir,,,,1.0,1.0,0.0,0.0,Mali-T860MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,5.2,74.5,69.2
506,qmobile,qmobile_noir_s1,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2015, July. Released 2015, July",Discontinued,143 x 71.8 x 8.9 mm (5.63 x 2.83 x 0.35 in),152 g (5.36 oz),Dual SIM,,IPS LCD,"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.0 (Lollipop),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,microSDXC,8GB 1GB RAM,"5 MP, AF",720p,5 MP,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, LE",A-GPS only,No,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",Up to 10 h (3G),Black,HSDPA 850 / 2100 ,,,HSPA 42.2/11.5 Mbps,LED flash,,S1,,,,1.0,1.0,0.0,0.0,Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,5.0,68.9,67.1
507,qmobile,qmobile_m6,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2017, March. Released 2017, March",Discontinued,152.3 x 75.3 x 8.2 mm (6.00 x 2.96 x 0.32 in),180 g (6.35 oz),"Dual SIM (Micro-SIM, dual stand-by)",,AMOLED,"1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0 (Marshmallow), Amigo 3.5",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),microSDXC (dedicated slot),64GB 4GB RAM,"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF",1080p@30fps,"8 MP, f/2.2, 1/4.0"", 1.12µm",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,"FM radio, recording","microUSB 2.0, OTG","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable",,"Gold, Coffee",HSDPA 900 / 1900 / 2100 ,"3, 5, 40",,"HSPA 42.2/5.76 Mbps, LTE (2CA) Cat6 300/50 Mbps","LED flash, panorama, HDR",eMMC 5.1,,,,,1.0,1.0,0.0,0.0,Mali-T860MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0,5.5,83.4,72.7
508,qmobile,qmobile_m6_lite,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2017, March. Released 2017, March",Discontinued,144 x 71 x 10 mm (5.67 x 2.80 x 0.39 in),184 g (6.49 oz),"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,microSDXC (dedicated slot),16GB 3GB RAM,"13 MP, f/2.2, AF",1080p@30fps,"5 MP, f/2.2",,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 4000 mAh, removable",,Gold,HSDPA 900 / 2100 ,"3, 5, 40",,"HSPA, LTE","LED flash, HDR, panorama",eMMC 5.0,M6 Lite,,,,1.0,1.0,0.0,0.0,Mali-T720MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,5.0,68.9,67.4
509,qmobile,qmobile_king_kong_max,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2017, January. Released 2017, January",Discontinued,149 x 73.2 x 8.2 mm (5.87 x 2.88 x 0.32 in),162 g (5.71 oz),"Dual SIM (Micro-SIM, dual stand-by)",,IPS LCD,"720 x 1280 pixels, 16:9 ratio (~277 ppi density)",Android 6.0 (Marshmallow),Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),microSDXC,32GB 3GB RAM,"13 MP, AF",1080p@30fps,5 MP,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct","4.0, A2DP",GPS,No,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",,Gold,HSDPA 900 / 2100 ,"1, 3, 5, 7, 20, 38, 39, 40, 41",,"HSPA, LTE","LED flash, HDR, panorama",eMMC 5.1,,,,,1.0,1.0,0.0,0.0,Mali-T860MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,5.3,77.4,71.0
510,qmobile,qmobile_noir_z8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2015, March. Released 2015, March",Discontinued,143.5 x 72 x 7.5 mm (5.65 x 2.83 x 0.30 in),120 g (4.23 oz),Dual SIM,,IPS LCD,"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 4.4.2 (KitKat),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,microSDXC,16GB 2GB RAM,"13 MP, AF",1080p@30fps,5 MP,1080p@30fps,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP",GPS,No,Stereo FM radio,"microUSB 2.0, OTG","Accelerometer, gyro, proximity","Li-Ion 2400 mAh, removable",Up to 26 h (2G) / Up to 15 h (3G),Black,HSDPA 850 / 1700(AWS) / 1900 ,"3, 5, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","LED flash, HDR, panorama",eMMC 4.5,,,,,1.0,1.0,0.0,0.0,Adreno306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.9,5.0,68.9,66.7
511,razer,razer_phone_2,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,,,"2018, October","Available. Released 2018, October",158.5 x 79 x 8.5 mm (6.24 x 3.11 x 0.33 in),220 g (7.76 oz),Nano-SIM,"IP67 dust/water resistant (up to 1m for 30 min)
RGB Illuminated Razer Chroma Logo on the back","IGZO IPS LCD, 120Hz, 580 nits (typ)","1440 x 2560 pixels, 16:9 ratio (~513 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie)",Qualcomm SDM845 Snapdragon 845 (10 nm),Octa-core (4x2.8 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),microSDXC (dedicated slot),64GB 8GB RAM,,"4K@30/60fps, 1080p@30/30/60/120fps, stereo sound rec.","8 MP, f/2.0",1080p@30/60fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, LE",GPS,Yes,No,USB Type-C,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable",,"Mirror back, Rugged satin",HSDPA 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 26, 28, 29, 30, 32, 38, 39, 40, 41, 48, 66, 71",CDMA 800 & TD-SCDMA,"HSPA 42.2/5.76 Mbps, LTE (5CA) Cat18 1200/150 Mbps","Dual-LED dual-tone flash, panorama, HDR",UFS 2.1,,"Glass front (Gorilla Glass 5), aluminum back, aluminum frame",,,0.0,1.0,1.0,0.0,Adreno630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.5,5.72,90.,72.0
512,realme,realme_12_pro+,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2024, January 29","Available. Released 2024, January 29",161.5 x 74 x 8.8 mm (6.36 x 2.91 x 0.35 in),196 g (6.91 oz),"Dual SIM (Nano-SIM, dual stand-by)",IP65 dust/water resistant,"AMOLED, 1B colors, 120Hz, 800 nits (HBM), 950 nits (peak)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM7435-AB Snapdragon 7s Gen 2 (4 nm),Octa-core (4x2.40 GHz Cortex-A78 & 4x1.95 GHz Cortex-A55),No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",,"4K@30fps, 1080p@30/60/120fps, gyro-EIS","32 MP, f/2.4, 22mm (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",Yes (market/region dependent),No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5000 mAh, non-removable",,"Submarine Blue, Navigator Beige, Explorer Red",HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41",,"HSPA, LTE, 5G","LED flash, HDR, panorama",,RMX3840,,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF, OIS
64 MP, f/2.8, 71mm, (periscope telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3x optical zoom
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm",,0.0,1.0,1.0,0.0,Adreno710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.8339333333333,6.7,108.0,90.4
513,realme,realme_note_50,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2024, January 23","Available. Released 2024, January 23",167.2 x 76.7 x 8 mm (6.58 x 3.02 x 0.31 in),186 g (6.56 oz),"Dual SIM (Nano-SIM, dual stand-by)","IP54, dust and splash resistant","IPS LCD, 90Hz, 560 nits (peak)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)","Android 13, Realme UI T",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),microSDXC (dedicated slot),"64GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/2.2, 25mm (wide), PDAF
0.08 MP ,(auxiliary lens)",1080p@30fps,"5 MP, f/2.2, 27mm (wide)",720p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GLONASS, GALILEO",No,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, proximity, compass","5000 mAh, non-removable",,"Sky Blue, Midnight Black",HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,"HSPA, LTE","LED flash, HDR, panorama",еMMC 5.1,RMX3834,"Glass front, plastic frame, plastic back",,HDR,1.0,1.0,0.0,0.0,Mali-G57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.77286666666666,6.74,109.7,85.5
514,realme,realme_c53,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2023, May 31","Available. Released 2023, May 31",167.3 x 76.7 x 7.5 mm (6.59 x 3.02 x 0.30 in),182 g (6.42 oz),"Dual SIM (Nano-SIM, dual stand-by)",,"IPS LCD, 90Hz, 560 nits (peak)","1080 x 2400 pixels, 20:9 ratio (~390 ppi density)","Android 13, Realme UI T",Unisoc Tiger T612 (12 nm),Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55),microSDXC (dedicated slot),"128GB 6GB RAM, 256GB 8GB RAM",,1080p@30fps,"8 MP, f/2.0, (wide)",720p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band","5.0, A2DP, LE","GPS, GLONASS, GALILEO",No,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","5000 mAh, non-removable",,"Champion Gold, Mighty Black",HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 40, 41",,"HSPA, LTE","LED flash, HDR, panorama",,RMX3760,"Glass front, plastic frame, plastic back",,HDR,1.0,1.0,0.0,0.0,Mali-G57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.84787500000002,6.74,109.7,85.5
515,realme,realme_12_pro,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2024, January 29","Available. Released 2024, January 29",161.5 x 74 x 8.8 mm (6.36 x 2.91 x 0.35 in),190 g (6.70 oz),"Dual SIM (Nano-SIM, dual stand-by)",IP65 dust/water resistant,"AMOLED, 1B colors, 120Hz, 800 nits (HBM), 950 nits (peak)","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 14, Realme UI 5.0",Qualcomm SM6450 Snapdragon 6 Gen 1 (4 nm),Octa-core (4x2.2 GHz Cortex-A78 & 4x1.8 GHz Cortex-A55),No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",,"4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 24mm (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band","5.2, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",Yes (market/region dependent),No,USB Type-C 2.0,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","5000 mAh, non-removable",,"Submarine Blue, Navigator Beige",HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 28, 40, 41",,"HSPA, LTE, 5G","LED flash, HDR, panorama",,,,"50 MP, f/1.8, 26mm (wide), 1/2.0"", PDAF, OIS
32 MP, f/2.0, 47mm (telephoto), 1/2.75"", PDAF, OIS, 2x optical zoom
8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm",,0.0,1.0,1.0,0.0,Adreno710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.0842333333333,6.7,108.0,90.4
516,realme,realme_12x,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2024, March 21","Coming soon. Exp. release 2024, April 07",7.9 mm thickness,190 g (6.70 oz),"Dual SIM (Nano-SIM, dual stand-by)","IP54, dust and splash resistant","IPS LCD, 120Hz, 625 nits (HBM)","1080 x 2400 pixels, 20:9 ratio (~395 ppi density)","Android 14, Realme UI 5.0",Mediatek Dimensity 6100+ (6 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Unspecified,"256GB 12GB RAM, 512GB 12GB RAM",,1080p@30fps,"8 MP, f2.1, (wide)",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE","GPS, GALILEO, GLONASS, BDS",Unspecified,Unspecified,USB Type-C 2.0,"Fingerprint (side-mounted), accelerometer, proximity, compass","5000 mAh, non-removable",,"Dark Green, Green",HSDPA 850 / 900 / 2100 , LTE,,"HSPA, LTE, 5G","LED flash, HDR, panorama",,,,,Panorama,1.0,1.0,0.0,0.0,Mali-G57MC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.60000000000002,6.67,107.4,85.3
